PRISM Time Series Data
Locations: 31
"Climate variables: ppt,tmin,tmean,tmax"
Spatial resolution: 4km
Period: 1951-01 - 1965-12
Dataset: AN81m
PRISM day definition: 24 hours ending at 1200 UTC on the day shown
Grid Cell Interpolation: Off
Time series generated: 2018-Nov-13
Details: http://www.prism.oregonstate.edu/documents/PRISM_datasets.pdf
Name,Longitude,Latitude,Elevation (m),Date,ppt (mm),tmin (degrees C),tmean (degrees C),tmax (degrees C)
CAS-BOT-BC38,-119.9689,35.5112,737.0,1959-06,0.00,15.2,24.0,32.7
CAS-BOT-BC38,-119.9689,35.5112,737.0,1959-07,0.00,20.2,28.8,37.3
CAS-BOT-BC38,-119.9689,35.5112,737.0,1959-08,0.00,17.5,25.7,33.9
CAS-BOT-BC38,-119.9689,35.5112,737.0,1959-09,13.07,14.1,21.7,29.3
CAS-BOT-BC38,-119.9689,35.5112,737.0,1959-10,0.00,11.5,18.8,26.1
CAS-BOT-BC38,-119.9689,35.5112,737.0,1959-11,0.00,4.6,12.7,20.9
CAS-BOT-BC38,-119.9689,35.5112,737.0,1959-12,7.49,2.3,9.1,15.9
CAS-BOT-BC38,-119.9689,35.5112,737.0,1960-01,37.33,2.1,8.1,14.1
CAS-BOT-BC38,-119.9689,35.5112,737.0,1960-02,52.40,3.8,8.7,13.6
CAS-BOT-BC38,-119.9689,35.5112,737.0,1960-03,16.53,6.5,12.7,18.8
CAS-BOT-BC38,-119.9689,35.5112,737.0,1960-04,21.98,6.8,13.8,20.9
CAS-BOT-BC38,-119.9689,35.5112,737.0,1960-05,0.00,9.7,17.4,25.1
CAS-BOT-BC38,-119.9689,35.5112,737.0,1960-06,0.00,16.7,25.9,35.0
CAS-BOT-BC38,-119.9689,35.5112,737.0,1960-07,0.00,19.7,28.1,36.6
CAS-BOT-BC38,-119.9689,35.5112,737.0,1960-08,0.00,17.2,26.1,35.0
CAS-BOT-BC38,-119.9689,35.5112,737.0,1960-09,0.00,15.0,23.7,32.5
CAS-BOT-BC38,-119.9689,35.5112,737.0,1960-10,8.80,9.4,16.6,23.9
CAS-BOT-BC38,-119.9689,35.5112,737.0,1960-11,70.17,5.3,10.5,15.6
CAS-BOT-BC38,-119.9689,35.5112,737.0,1960-12,9.17,1.9,7.0,12.1
CAS-BOT-BC38,-119.9689,35.5112,737.0,1961-01,23.36,0.6,6.9,13.2
CAS-BOT-BC38,-119.9689,35.5112,737.0,1961-02,10.40,4.1,10.0,15.8
CAS-BOT-BC38,-119.9689,35.5112,737.0,1961-03,19.66,4.4,10.6,16.8
CAS-BOT-BC38,-119.9689,35.5112,737.0,1961-04,3.48,6.9,14.8,22.7
CAS-BOT-BC38,-119.9689,35.5112,737.0,1961-05,6.44,8.5,15.9,23.4
CAS-BOT-BC38,-119.9689,35.5112,737.0,1961-06,0.00,16.4,25.0,33.5
CAS-BOT-BC38,-119.9689,35.5112,737.0,1961-07,0.00,19.4,27.9,36.4
CAS-BOT-BC38,-119.9689,35.5112,737.0,1961-08,0.00,19.5,27.1,34.7
CAS-BOT-BC38,-119.9689,35.5112,737.0,1961-09,0.00,13.2,21.4,29.6
CAS-BOT-BC38,-119.9689,35.5112,737.0,1961-10,0.00,9.8,17.4,25.0
CAS-BOT-BC38,-119.9689,35.5112,737.0,1961-11,30.69,4.1,10.6,17.2
CAS-BOT-BC38,-119.9689,35.5112,737.0,1961-12,36.62,2.8,6.8,10.8
CAS-BOT-BC38,-119.9689,35.5112,737.0,1962-01,30.52,-0.6,5.3,11.2
CAS-BOT-BC38,-119.9689,35.5112,737.0,1962-02,149.08,3.6,7.6,11.6
CAS-BOT-BC38,-119.9689,35.5112,737.0,1962-03,30.02,3.2,8.8,14.4
CAS-BOT-BC38,-119.9689,35.5112,737.0,1962-04,0.00,6.8,15.4,24.0
CAS-BOT-BC38,-119.9689,35.5112,737.0,1962-05,2.72,8.0,15.7,23.4
CAS-BOT-BC38,-119.9689,35.5112,737.0,1962-06,0.00,12.7,22.0,31.4
CAS-BOT-BC38,-119.9689,35.5112,737.0,1962-07,0.00,16.2,25.6,35.1
CAS-BOT-BC38,-119.9689,35.5112,737.0,1962-08,0.00,15.9,24.9,33.9
CAS-BOT-BC38,-119.9689,35.5112,737.0,1962-09,0.00,13.1,22.0,31.0
CAS-BOT-BC38,-119.9689,35.5112,737.0,1962-10,12.16,9.6,16.6,23.6
CAS-BOT-BC38,-119.9689,35.5112,737.0,1962-11,0.00,5.2,12.3,19.3
CAS-BOT-BC38,-119.9689,35.5112,737.0,1962-12,22.97,2.7,9.2,15.7
CAS-BOT-BC38,-119.9689,35.5112,737.0,1963-01,25.99,-1.1,6.2,13.6
CAS-BOT-BC38,-119.9689,35.5112,737.0,1963-02,81.04,7.3,12.3,17.4
CAS-BOT-BC38,-119.9689,35.5112,737.0,1963-03,48.99,3.8,10.1,16.4
CAS-BOT-BC38,-119.9689,35.5112,737.0,1963-04,43.88,4.3,10.6,16.9
CAS-BOT-BC38,-119.9689,35.5112,737.0,1963-05,10.33,10.3,17.4,24.5
CAS-BOT-BC38,-119.9689,35.5112,737.0,1963-06,5.02,12.7,20.6,28.5
CAS-BOT-BC38,-119.9689,35.5112,737.0,1963-07,0.00,15.9,24.6,33.3
CAS-BOT-BC38,-119.9689,35.5112,737.0,1963-08,1.09,16.7,25.1,33.5
CAS-BOT-BC38,-119.9689,35.5112,737.0,1963-09,11.75,15.8,23.2,30.6
CAS-BOT-BC38,-119.9689,35.5112,737.0,1963-10,28.23,11.5,17.3,23.2
CAS-BOT-BC38,-119.9689,35.5112,737.0,1963-11,38.71,5.8,11.0,16.2
CAS-BOT-BC38,-119.9689,35.5112,737.0,1963-12,1.75,0.4,5.4,10.3
CAS-BOT-BC38,-119.9689,35.5112,737.0,1964-01,23.38,0.7,6.9,13.2
CAS-BOT-BC38,-119.9689,35.5112,737.0,1964-02,1.50,0.3,7.6,15.0
CAS-BOT-BC38,-119.9689,35.5112,737.0,1964-03,18.66,2.8,9.5,16.1
CAS-BOT-BC38,-119.9689,35.5112,737.0,1964-04,16.73,5.4,12.9,20.3
CAS-BOT-BC38,-119.9689,35.5112,737.0,1964-05,6.98,7.7,15.5,23.3
CAS-BOT-BC38,-119.9689,35.5112,737.0,1964-06,1.59,12.4,21.0,29.5
CAS-BOT-BC38,-119.9689,35.5112,737.0,1964-07,0.00,16.8,25.7,34.7
CAS-BOT-BC38,-119.9689,35.5112,737.0,1964-08,0.00,17.0,25.4,33.8
CAS-BOT-BC38,-119.9689,35.5112,737.0,1964-09,3.72,12.0,20.6,29.1
CAS-BOT-BC38,-119.9689,35.5112,737.0,1964-10,31.54,11.8,19.3,26.8
CAS-BOT-BC38,-119.9689,35.5112,737.0,1964-11,24.96,4.6,9.9,15.2
CAS-BOT-BC38,-119.9689,35.5112,737.0,1964-12,29.48,4.8,9.8,14.8
CAS-BOT-BC38,-119.9689,35.5112,737.0,1965-01,21.74,3.5,8.3,13.0
CAS-BOT-BC38,-119.9689,35.5112,737.0,1965-02,14.05,2.3,8.5,14.6
CAS-BOT-BC38,-119.9689,35.5112,737.0,1965-03,28.48,5.0,10.9,16.8
CAS-BOT-BC38,-119.9689,35.5112,737.0,1965-04,59.94,7.0,13.0,19.0
CAS-BOT-BC38,-119.9689,35.5112,737.0,1965-05,0.00,8.6,17.0,25.4
CAS-BOT-BC38,-119.9689,35.5112,737.0,1965-06,0.00,11.2,19.5,27.8
CAS-BOT-BC38,-119.9689,35.5112,737.0,1965-07,0.98,16.2,24.9,33.6
CAS-BOT-BC38,-119.9689,35.5112,737.0,1965-08,3.70,17.3,25.4,33.4
CAS-BOT-BC38,-119.9689,35.5112,737.0,1965-09,2.61,11.7,19.6,27.4
CAS-BOT-BC38,-119.9689,35.5112,737.0,1965-10,0.00,10.0,18.3,26.5
CAS-BOT-BC38,-119.9689,35.5112,737.0,1965-11,93.27,7.6,12.5,17.5
CAS-BOT-BC38,-119.9689,35.5112,737.0,1965-12,55.48,1.3,5.6,9.8

CAS-BOT-BC38,-119.1093,34.9634,899.0,1951-01,45.61,0.5,6.2,11.9
CAS-BOT-BC38,-119.1093,34.9634,899.0,1951-02,18.06,1.0,7.1,13.2
CAS-BOT-BC38,-119.1093,34.9634,899.0,1951-03,11.59,2.7,9.1,15.4
CAS-BOT-BC38,-119.1093,34.9634,899.0,1951-04,29.95,5.4,12.9,20.4
CAS-BOT-BC38,-119.1093,34.9634,899.0,1951-05,13.41,7.9,16.7,25.5
CAS-BOT-BC38,-119.1093,34.9634,899.0,1951-06,0.00,11.5,20.9,30.3
CAS-BOT-BC38,-119.1093,34.9634,899.0,1951-07,0.00,15.8,24.9,34.0
CAS-BOT-BC38,-119.1093,34.9634,899.0,1951-08,0.00,15.0,24.2,33.4
CAS-BOT-BC38,-119.1093,34.9634,899.0,1951-09,0.00,14.0,22.6,31.2
CAS-BOT-BC38,-119.1093,34.9634,899.0,1951-10,26.06,7.4,15.3,23.1
CAS-BOT-BC38,-119.1093,34.9634,899.0,1951-11,10.21,3.5,10.0,16.5
CAS-BOT-BC38,-119.1093,34.9634,899.0,1951-12,63.77,-0.5,5.0,10.4
CAS-BOT-BC38,-119.1093,34.9634,899.0,1952-01,118.52,-1.5,3.7,8.9
CAS-BOT-BC38,-119.1093,34.9634,899.0,1952-02,16.04,1.1,6.8,12.5
CAS-BOT-BC38,-119.1093,34.9634,899.0,1952-03,108.44,-0.3,4.6,9.6
CAS-BOT-BC38,-119.1093,34.9634,899.0,1952-04,29.28,4.8,12.1,19.4
CAS-BOT-BC38,-119.1093,34.9634,899.0,1952-05,0.00,10.3,18.4,26.5
CAS-BOT-BC38,-119.1093,34.9634,899.0,1952-06,0.00,7.7,16.9,26.1
CAS-BOT-BC38,-119.1093,34.9634,899.0,1952-07,1.05,16.1,25.1,34.1
CAS-BOT-BC38,-119.1093,34.9634,899.0,1952-08,0.00,15.5,24.3,33.2
CAS-BOT-BC38,-119.1093,34.9634,899.0,1952-09,2.06,13.5,22.1,30.6
CAS-BOT-BC38,-119.1093,34.9634,899.0,1952-10,0.00,12.6,19.1,25.7
CAS-BOT-BC38,-119.1093,34.9634,899.0,1952-11,43.10,2.0,8.3,14.5
CAS-BOT-BC38,-119.1093,34.9634,899.0,1952-12,78.70,0.4,5.7,11.1
CAS-BOT-BC38,-119.1093,34.9634,899.0,1953-01,18.95,3.0,8.6,14.1
CAS-BOT-BC38,-119.1093,34.9634,899.0,1953-02,4.56,0.7,7.3,13.8
CAS-BOT-BC38,-119.1093,34.9634,899.0,1953-03,17.45,1.9,8.3,14.8
CAS-BOT-BC38,-119.1093,34.9634,899.0,1953-04,30.39,4.2,11.6,18.9
CAS-BOT-BC38,-119.1093,34.9634,899.0,1953-05,14.99,3.8,12.3,20.9
CAS-BOT-BC38,-119.1093,34.9634,899.0,1953-06,0.00,8.9,17.5,26.2
CAS-BOT-BC38,-119.1093,34.9634,899.0,1953-07,0.00,17.5,26.3,35.2
CAS-BOT-BC38,-119.1093,34.9634,899.0,1953-08,0.00,13.3,21.9,30.6
CAS-BOT-BC38,-119.1093,34.9634,899.0,1953-09,0.00,13.1,21.8,30.4
CAS-BOT-BC38,-119.1093,34.9634,899.0,1953-10,0.00,7.4,15.3,23.2
CAS-BOT-BC38,-119.1093,34.9634,899.0,1953-11,35.13,4.5,10.8,17.2
CAS-BOT-BC38,-119.1093,34.9634,899.0,1953-12,6.20,1.0,7.1,13.1
CAS-BOT-BC38,-119.1093,34.9634,899.0,1954-01,75.04,0.2,6.0,11.7
CAS-BOT-BC38,-119.1093,34.9634,899.0,1954-02,33.20,4.7,10.8,16.8
CAS-BOT-BC38,-119.1093,34.9634,899.0,1954-03,49.15,1.6,7.3,13.0
CAS-BOT-BC38,-119.1093,34.9634,899.0,1954-04,3.49,7.4,14.7,22.0
CAS-BOT-BC38,-119.1093,34.9634,899.0,1954-05,0.00,9.7,18.6,27.5
CAS-BOT-BC38,-119.1093,34.9634,899.0,1954-06,0.00,9.9,19.2,28.4
CAS-BOT-BC38,-119.1093,34.9634,899.0,1954-07,0.00,16.8,25.8,34.7
CAS-BOT-BC38,-119.1093,34.9634,899.0,1954-08,0.00,12.2,21.4,30.5
CAS-BOT-BC38,-119.1093,34.9634,899.0,1954-09,0.00,11.7,20.3,28.9
CAS-BOT-BC38,-119.1093,34.9634,899.0,1954-10,0.00,8.0,16.0,24.0
CAS-BOT-BC38,-119.1093,34.9634,899.0,1954-11,25.11,5.5,12.2,18.8
CAS-BOT-BC38,-119.1093,34.9634,899.0,1954-12,22.26,0.6,6.4,12.2
CAS-BOT-BC38,-119.1093,34.9634,899.0,1955-01,80.60,-1.7,3.6,8.9
CAS-BOT-BC38,-119.1093,34.9634,899.0,1955-02,21.44,-0.1,5.7,11.5
CAS-BOT-BC38,-119.1093,34.9634,899.0,1955-03,2.87,2.3,8.9,15.4
CAS-BOT-BC38,-119.1093,34.9634,899.0,1955-04,24.23,2.4,10.2,18.0
CAS-BOT-BC38,-119.1093,34.9634,899.0,1955-05,106.10,6.8,15.6,24.3
CAS-BOT-BC38,-119.1093,34.9634,899.0,1955-06,0.00,10.3,19.7,29.1
CAS-BOT-BC38,-119.1093,34.9634,899.0,1955-07,0.00,13.0,22.6,32.1
CAS-BOT-BC38,-119.1093,34.9634,899.0,1955-08,0.00,16.2,25.6,35.0
CAS-BOT-BC38,-119.1093,34.9634,899.0,1955-09,0.00,13.1,22.0,30.9
CAS-BOT-BC38,-119.1093,34.9634,899.0,1955-10,0.00,9.7,17.3,25.0
CAS-BOT-BC38,-119.1093,34.9634,899.0,1955-11,17.31,3.1,9.7,16.4
CAS-BOT-BC38,-119.1093,34.9634,899.0,1955-12,55.27,2.9,7.9,13.0
CAS-BOT-BC38,-119.1093,34.9634,899.0,1956-01,42.48,2.7,8.3,13.9
CAS-BOT-BC38,-119.1093,34.9634,899.0,1956-02,15.24,-1.2,4.9,11.1
CAS-BOT-BC38,-119.1093,34.9634,899.0,1956-03,0.00,2.9,9.7,16.4
CAS-BOT-BC38,-119.1093,34.9634,899.0,1956-04,57.29,4.3,11.7,19.0
CAS-BOT-BC38,-119.1093,34.9634,899.0,1956-05,34.64,8.0,16.2,24.4
CAS-BOT-BC38,-119.1093,34.9634,899.0,1956-06,0.00,11.3,20.7,30.2
CAS-BOT-BC38,-119.1093,34.9634,899.0,1956-07,0.00,14.5,24.1,33.7
CAS-BOT-BC38,-119.1093,34.9634,899.0,1956-08,0.00,12.7,22.1,31.5
CAS-BOT-BC38,-119.1093,34.9634,899.0,1956-09,0.00,13.4,22.0,30.6
CAS-BOT-BC38,-119.1093,34.9634,899.0,1956-10,18.35,7.0,14.3,21.6
CAS-BOT-BC38,-119.1093,34.9634,899.0,1956-11,0.00,4.4,11.3,18.2
CAS-BOT-BC38,-119.1093,34.9634,899.0,1956-12,7.77,2.5,8.7,14.9
CAS-BOT-BC38,-119.1093,34.9634,899.0,1957-01,70.52,-1.2,3.9,8.9
CAS-BOT-BC38,-119.1093,34.9634,899.0,1957-02,30.86,4.4,9.9,15.4
CAS-BOT-BC38,-119.1093,34.9634,899.0,1957-03,34.09,3.5,8.9,14.4
CAS-BOT-BC38,-119.1093,34.9634,899.0,1957-04,25.79,4.8,12.2,19.7
CAS-BOT-BC38,-119.1093,34.9634,899.0,1957-05,48.45,6.3,14.3,22.3
CAS-BOT-BC38,-119.1093,34.9634,899.0,1957-06,5.91,13.0,22.5,32.0
CAS-BOT-BC38,-119.1093,34.9634,899.0,1957-07,0.00,15.0,24.5,34.1
CAS-BOT-BC38,-119.1093,34.9634,899.0,1957-08,0.00,14.1,23.2,32.3
CAS-BOT-BC38,-119.1093,34.9634,899.0,1957-09,0.00,11.7,20.8,29.8
CAS-BOT-BC38,-119.1093,34.9634,899.0,1957-10,33.39,6.1,13.4,20.7
CAS-BOT-BC38,-119.1093,34.9634,899.0,1957-11,15.08,2.2,8.5,14.8
CAS-BOT-BC38,-119.1093,34.9634,899.0,1957-12,61.51,2.8,8.6,14.4
CAS-BOT-BC38,-119.1093,34.9634,899.0,1958-01,28.40,2.0,7.3,12.6
CAS-BOT-BC38,-119.1093,34.9634,899.0,1958-02,98.90,3.6,8.8,14.0
CAS-BOT-BC38,-119.1093,34.9634,899.0,1958-03,81.61,0.9,5.9,10.9
CAS-BOT-BC38,-119.1093,34.9634,899.0,1958-04,96.35,4.4,11.5,18.7
CAS-BOT-BC38,-119.1093,34.9634,899.0,1958-05,18.33,9.4,17.8,26.2
CAS-BOT-BC38,-119.1093,34.9634,899.0,1958-06,0.00,10.4,19.4,28.4
CAS-BOT-BC38,-119.1093,34.9634,899.0,1958-07,0.00,14.4,23.8,33.3
CAS-BOT-BC38,-119.1093,34.9634,899.0,1958-08,0.00,17.3,26.1,34.9
CAS-BOT-BC38,-119.1093,34.9634,899.0,1958-09,29.00,13.5,21.6,29.6
CAS-BOT-BC38,-119.1093,34.9634,899.0,1958-10,11.76,11.6,19.1,26.6
CAS-BOT-BC38,-119.1093,34.9634,899.0,1958-11,15.16,3.8,10.5,17.1
CAS-BOT-BC38,-119.1093,34.9634,899.0,1958-12,0.52,5.6,12.0,18.3
CAS-BOT-BC38,-119.1093,34.9634,899.0,1959-01,27.30,2.5,8.1,13.6
CAS-BOT-BC38,-119.1093,34.9634,899.0,1959-02,53.92,0.1,5.6,11.1
CAS-BOT-BC38,-119.1093,34.9634,899.0,1959-03,1.16,5.1,11.7,18.3
CAS-BOT-BC38,-119.1093,34.9634,899.0,1959-04,14.20,8.6,16.2,23.7
CAS-BOT-BC38,-119.1093,34.9634,899.0,1959-05,6.23,6.1,14.9,23.8
CAS-BOT-BC38,-119.1093,34.9634,899.0,1959-06,0.00,12.8,22.3,31.8
CAS-BOT-BC38,-119.1093,34.9634,899.0,1959-07,0.00,18.2,27.2,36.2
CAS-BOT-BC38,-119.1093,34.9634,899.0,1959-08,0.00,15.1,24.0,33.0
CAS-BOT-BC38,-119.1093,34.9634,899.0,1959-09,9.39,10.9,19.7,28.5
CAS-BOT-BC38,-119.1093,34.9634,899.0,1959-10,0.00,10.1,17.6,25.1
CAS-BOT-BC38,-119.1093,34.9634,899.0,1959-11,0.00,5.9,12.6,19.3
CAS-BOT-BC38,-119.1093,34.9634,899.0,1959-12,29.22,2.8,8.7,14.7
CAS-BOT-BC38,-119.1093,34.9634,899.0,1960-01,45.20,-0.5,4.7,9.9
CAS-BOT-BC38,-119.1093,34.9634,899.0,1960-02,39.35,0.9,6.3,11.8
CAS-BOT-BC38,-119.1093,34.9634,899.0,1960-03,14.55,5.2,11.5,17.9
CAS-BOT-BC38,-119.1093,34.9634,899.0,1960-04,26.29,4.9,12.4,19.9
CAS-BOT-BC38,-119.1093,34.9634,899.0,1960-05,0.20,7.1,15.7,24.3
CAS-BOT-BC38,-119.1093,34.9634,899.0,1960-06,0.00,14.8,24.4,34.0
CAS-BOT-BC38,-119.1093,34.9634,899.0,1960-07,0.00,16.5,26.1,35.6
CAS-BOT-BC38,-119.1093,34.9634,899.0,1960-08,0.00,14.2,24.0,33.8
CAS-BOT-BC38,-119.1093,34.9634,899.0,1960-09,0.00,14.9,23.2,31.5
CAS-BOT-BC38,-119.1093,34.9634,899.0,1960-10,1.90,8.3,15.7,23.0
CAS-BOT-BC38,-119.1093,34.9634,899.0,1960-11,82.19,3.2,8.9,14.6
CAS-BOT-BC38,-119.1093,34.9634,899.0,1960-12,3.92,2.0,7.6,13.3
CAS-BOT-BC38,-119.1093,34.9634,899.0,1961-01,15.37,3.0,8.4,13.9
CAS-BOT-BC38,-119.1093,34.9634,899.0,1961-02,9.55,2.5,8.3,14.0
CAS-BOT-BC38,-119.1093,34.9634,899.0,1961-03,27.37,2.3,8.3,14.2
CAS-BOT-BC38,-119.1093,34.9634,899.0,1961-04,8.84,5.5,13.4,21.4
CAS-BOT-BC38,-119.1093,34.9634,899.0,1961-05,7.16,5.6,14.1,22.5
CAS-BOT-BC38,-119.1093,34.9634,899.0,1961-06,0.59,15.2,24.0,32.8
CAS-BOT-BC38,-119.1093,34.9634,899.0,1961-07,0.00,17.8,26.7,35.6
CAS-BOT-BC38,-119.1093,34.9634,899.0,1961-08,15.78,16.0,24.7,33.4
CAS-BOT-BC38,-119.1093,34.9634,899.0,1961-09,0.00,11.1,20.0,29.0
CAS-BOT-BC38,-119.1093,34.9634,899.0,1961-10,1.44,8.7,16.2,23.8
CAS-BOT-BC38,-119.1093,34.9634,899.0,1961-11,33.35,2.2,8.5,14.9
CAS-BOT-BC38,-119.1093,34.9634,899.0,1961-12,24.51,1.0,5.9,10.8
CAS-BOT-BC38,-119.1093,34.9634,899.0,1962-01,37.72,0.6,5.9,11.2
CAS-BOT-BC38,-119.1093,34.9634,899.0,1962-02,201.83,1.6,5.9,10.2
CAS-BOT-BC38,-119.1093,34.9634,899.0,1962-03,22.16,0.6,5.8,10.9
CAS-BOT-BC38,-119.1093,34.9634,899.0,1962-04,2.32,8.0,15.6,23.1
CAS-BOT-BC38,-119.1093,34.9634,899.0,1962-05,8.34,5.7,14.1,22.5
CAS-BOT-BC38,-119.1093,34.9634,899.0,1962-06,0.00,11.5,21.2,30.8
CAS-BOT-BC38,-119.1093,34.9634,899.0,1962-07,0.00,15.0,24.8,34.6
CAS-BOT-BC38,-119.1093,34.9634,899.0,1962-08,0.00,14.9,24.1,33.4
CAS-BOT-BC38,-119.1093,34.9634,899.0,1962-09,0.00,12.7,21.7,30.6
CAS-BOT-BC38,-119.1093,34.9634,899.0,1962-10,13.33,8.4,15.8,23.2
CAS-BOT-BC38,-119.1093,34.9634,899.0,1962-11,0.00,4.6,11.4,18.1
CAS-BOT-BC38,-119.1093,34.9634,899.0,1962-12,0.00,2.6,9.1,15.5
CAS-BOT-BC38,-119.1093,34.9634,899.0,1963-01,1.95,-0.4,6.0,12.4
CAS-BOT-BC38,-119.1093,34.9634,899.0,1963-02,59.40,5.8,11.5,17.3
CAS-BOT-BC38,-119.1093,34.9634,899.0,1963-03,48.02,1.4,7.5,13.5
CAS-BOT-BC38,-119.1093,34.9634,899.0,1963-04,54.66,1.6,8.5,15.4
CAS-BOT-BC38,-119.1093,34.9634,899.0,1963-05,25.07,7.9,16.0,24.2
CAS-BOT-BC38,-119.1093,34.9634,899.0,1963-06,5.69,9.5,18.7,28.0
CAS-BOT-BC38,-119.1093,34.9634,899.0,1963-07,0.00,13.4,22.8,32.3
CAS-BOT-BC38,-119.1093,34.9634,899.0,1963-08,0.00,13.7,23.1,32.5
CAS-BOT-BC38,-119.1093,34.9634,899.0,1963-09,38.77,13.0,21.4,29.8
CAS-BOT-BC38,-119.1093,34.9634,899.0,1963-10,56.58,9.2,15.7,22.3
CAS-BOT-BC38,-119.1093,34.9634,899.0,1963-11,48.78,3.5,9.2,14.9
CAS-BOT-BC38,-119.1093,34.9634,899.0,1963-12,4.12,2.2,7.2,12.1
CAS-BOT-BC38,-119.1093,34.9634,899.0,1964-01,22.08,-0.8,5.2,11.1
CAS-BOT-BC38,-119.1093,34.9634,899.0,1964-02,6.11,0.2,6.8,13.5
CAS-BOT-BC38,-119.1093,34.9634,899.0,1964-03,26.36,0.5,6.6,12.8
CAS-BOT-BC38,-119.1093,34.9634,899.0,1964-04,19.58,3.1,11.2,19.3
CAS-BOT-BC38,-119.1093,34.9634,899.0,1964-05,22.61,6.0,14.5,22.9
CAS-BOT-BC38,-119.1093,34.9634,899.0,1964-06,0.00,10.4,19.6,28.9
CAS-BOT-BC38,-119.1093,34.9634,899.0,1964-07,0.00,15.4,24.7,34.0
CAS-BOT-BC38,-119.1093,34.9634,899.0,1964-08,1.40,15.3,24.3,33.3
CAS-BOT-BC38,-119.1093,34.9634,899.0,1964-09,2.41,11.0,19.8,28.7
CAS-BOT-BC38,-119.1093,34.9634,899.0,1964-10,18.54,11.1,18.7,26.3
CAS-BOT-BC38,-119.1093,34.9634,899.0,1964-11,23.69,1.2,7.1,13.0
CAS-BOT-BC38,-119.1093,34.9634,899.0,1964-12,29.70,1.6,6.8,12.1
CAS-BOT-BC38,-119.1093,34.9634,899.0,1965-01,30.71,1.0,6.7,12.4
CAS-BOT-BC38,-119.1093,34.9634,899.0,1965-02,14.91,2.1,8.2,14.3
CAS-BOT-BC38,-119.1093,34.9634,899.0,1965-03,20.08,1.9,7.6,13.2
CAS-BOT-BC38,-119.1093,34.9634,899.0,1965-04,93.19,3.6,10.4,17.3
CAS-BOT-BC38,-119.1093,34.9634,899.0,1965-05,0.00,6.3,15.2,24.1
CAS-BOT-BC38,-119.1093,34.9634,899.0,1965-06,0.00,8.1,17.6,27.1
CAS-BOT-BC38,-119.1093,34.9634,899.0,1965-07,8.25,14.2,23.6,33.0
CAS-BOT-BC38,-119.1093,34.9634,899.0,1965-08,5.62,15.0,23.3,31.6
CAS-BOT-BC38,-119.1093,34.9634,899.0,1965-09,9.76,9.3,17.6,25.9
CAS-BOT-BC38,-119.1093,34.9634,899.0,1965-10,0.00,11.0,18.1,25.1
CAS-BOT-BC38,-119.1093,34.9634,899.0,1965-11,94.85,5.0,10.2,15.4
CAS-BOT-BC38,-119.1093,34.9634,899.0,1965-12,74.18,-0.2,5.1,10.4

UC2026995,-119.6581,35.0317,832.0,1951-01,36.46,1.8,7.7,13.5
UC2026995,-119.6581,35.0317,832.0,1951-02,11.42,2.1,8.4,14.7
UC2026995,-119.6581,35.0317,832.0,1951-03,7.01,3.6,10.2,16.8
UC2026995,-119.6581,35.0317,832.0,1951-04,22.17,5.5,13.3,21.0
UC2026995,-119.6581,35.0317,832.0,1951-05,0.00,8.3,16.7,25.1
UC2026995,-119.6581,35.0317,832.0,1951-06,0.00,12.3,21.2,30.1
UC2026995,-119.6581,35.0317,832.0,1951-07,0.00,15.1,24.8,34.4
UC2026995,-119.6581,35.0317,832.0,1951-08,0.00,15.2,24.7,34.1
UC2026995,-119.6581,35.0317,832.0,1951-09,0.00,12.7,22.3,31.9
UC2026995,-119.6581,35.0317,832.0,1951-10,6.35,6.7,15.2,23.6
UC2026995,-119.6581,35.0317,832.0,1951-11,8.67,3.9,11.0,18.2
UC2026995,-119.6581,35.0317,832.0,1951-12,40.39,0.9,6.6,12.4
UC2026995,-119.6581,35.0317,832.0,1952-01,105.46,-0.1,5.3,10.6
UC2026995,-119.6581,35.0317,832.0,1952-02,5.65,2.8,8.5,14.2
UC2026995,-119.6581,35.0317,832.0,1952-03,74.22,1.4,6.6,11.8
UC2026995,-119.6581,35.0317,832.0,1952-04,17.96,5.2,12.3,19.5
UC2026995,-119.6581,35.0317,832.0,1952-05,0.00,9.8,18.1,26.4
UC2026995,-119.6581,35.0317,832.0,1952-06,0.00,8.2,17.1,26.1
UC2026995,-119.6581,35.0317,832.0,1952-07,0.00,16.4,25.6,34.9
UC2026995,-119.6581,35.0317,832.0,1952-08,0.00,16.2,25.1,34.1
UC2026995,-119.6581,35.0317,832.0,1952-09,0.04,13.7,22.6,31.4
UC2026995,-119.6581,35.0317,832.0,1952-10,0.00,10.3,19.0,27.7
UC2026995,-119.6581,35.0317,832.0,1952-11,47.59,2.2,9.3,16.5
UC2026995,-119.6581,35.0317,832.0,1952-12,73.06,2.3,7.8,13.3
UC2026995,-119.6581,35.0317,832.0,1953-01,14.25,4.0,9.9,15.8
UC2026995,-119.6581,35.0317,832.0,1953-02,3.58,0.6,7.7,14.8
UC2026995,-119.6581,35.0317,832.0,1953-03,3.47,2.3,9.4,16.4
UC2026995,-119.6581,35.0317,832.0,1953-04,19.27,4.3,11.9,19.4
UC2026995,-119.6581,35.0317,832.0,1953-05,2.57,4.9,12.8,20.6
UC2026995,-119.6581,35.0317,832.0,1953-06,0.00,9.2,17.7,26.2
UC2026995,-119.6581,35.0317,832.0,1953-07,0.00,17.5,26.4,35.3
